date_recorded,job_domain,skill_name,demand_count,is_synthetic
2017-03-31,Cyber Security,Linux,72,1
2017-03-31,Cyber Security,Network Security,61,1
2017-03-31,Cyber Security,Penetration Testing,51,1
2017-03-31,Cyber Security,SIEM,43,1
2017-03-31,Cyber Security,Incident Response,41,1
2017-03-31,Cyber Security,Compliance,44,1
2017-03-31,Cyber Security,Security,51,1
2017-04-30,Cyber Security,Linux,72,1
2017-04-30,Cyber Security,Network Security,61,1
2017-04-30,Cyber Security,Penetration Testing,51,1
2017-04-30,Cyber Security,SIEM,44,1
2017-04-30,Cyber Security,Incident Response,42,1
2017-04-30,Cyber Security,Compliance,47,1
2017-04-30,Cyber Security,Security,55,1
2017-05-31,Cyber Security,Linux,71,1
2017-05-31,Cyber Security,Network Security,60,1
2017-05-31,Cyber Security,Penetration Testing,50,1
2017-05-31,Cyber Security,SIEM,44,1
2017-05-31,Cyber Security,Incident Response,44,1
2017-05-31,Cyber Security,Compliance,49,1
2017-05-31,Cyber Security,Security,59,1
2017-06-30,Cyber Security,Linux,71,1
2017-06-30,Cyber Security,Network Security,60,1
2017-06-30,Cyber Security,Penetration Testing,50,1
2017-06-30,Cyber Security,SIEM,45,1
2017-06-30,Cyber Security,Incident Response,46,1
2017-06-30,Cyber Security,Compliance,53,1
2017-06-30,Cyber Security,Security,63,1
2017-07-31,Cyber Security,Linux,69,1
2017-07-31,Cyber Security,Network Security,57,1
2017-07-31,Cyber Security,Penetration Testing,49,1
2017-07-31,Cyber Security,SIEM,45,1
2017-07-31,Cyber Security,Incident Response,47,1
2017-07-31,Cyber Security,Compliance,54,1
2017-07-31,Cyber Security,Security,65,1
2017-08-31,Cyber Security,Linux,67,1
2017-08-31,Cyber Security,Network Security,55,1
2017-08-31,Cyber Security,Penetration Testing,48,1
2017-08-31,Cyber Security,SIEM,45,1
2017-08-31,Cyber Security,Incident Response,48,1
2017-08-31,Cyber Security,Compliance,57,1
2017-08-31,Cyber Security,Security,68,1
2017-09-30,Cyber Security,Linux,61,1
2017-09-30,Cyber Security,Network Security,51,1
2017-09-30,Cyber Security,Penetration Testing,44,1
2017-09-30,Cyber Security,SIEM,43,1
2017-09-30,Cyber Security,Incident Response,48,1
2017-09-30,Cyber Security,Compliance,56,1
2017-09-30,Cyber Security,Security,68,1
2017-10-31,Cyber Security,Linux,58,1
2017-10-31,Cyber Security,Network Security,48,1
2017-10-31,Cyber Security,Penetration Testing,43,1
2017-10-31,Cyber Security,SIEM,43,1
2017-10-31,Cyber Security,Incident Response,48,1
2017-10-31,Cyber Security,Compliance,58,1
2017-10-31,Cyber Security,Security,69,1
2017-11-30,Cyber Security,Linux,55,1
2017-11-30,Cyber Security,Network Security,46,1
2017-11-30,Cyber Security,Penetration Testing,42,1
2017-11-30,Cyber Security,SIEM,43,1
2017-11-30,Cyber Security,Incident Response,49,1
2017-11-30,Cyber Security,Compliance,59,1
2017-11-30,Cyber Security,Security,70,1
2017-12-31,Cyber Security,Linux,51,1
2017-12-31,Cyber Security,Network Security,44,1
2017-12-31,Cyber Security,Penetration Testing,40,1
2017-12-31,Cyber Security,SIEM,43,1
2017-12-31,Cyber Security,Incident Response,50,1
2017-12-31,Cyber Security,Compliance,60,1
2017-12-31,Cyber Security,Security,70,1
2018-01-31,Cyber Security,Linux,51,1
2018-01-31,Cyber Security,Network Security,44,1
2018-01-31,Cyber Security,Penetration Testing,42,1
2018-01-31,Cyber Security,SIEM,45,1
2018-01-31,Cyber Security,Incident Response,53,1
2018-01-31,Cyber Security,Compliance,64,1
2018-01-31,Cyber Security,Security,75,1
2018-02-28,Cyber Security,Linux,50,1
2018-02-28,Cyber Security,Network Security,43,1
2018-02-28,Cyber Security,Penetration Testing,42,1
2018-02-28,Cyber Security,SIEM,47,1
2018-02-28,Cyber Security,Incident Response,56,1
2018-02-28,Cyber Security,Compliance,67,1
2018-02-28,Cyber Security,Security,78,1
2018-03-31,Cyber Security,Linux,49,1
2018-03-31,Cyber Security,Network Security,43,1
2018-03-31,Cyber Security,Penetration Testing,44,1
2018-03-31,Cyber Security,SIEM,49,1
2018-03-31,Cyber Security,Incident Response,59,1
2018-03-31,Cyber Security,Compliance,70,1
2018-03-31,Cyber Security,Security,80,1
2018-04-30,Cyber Security,Linux,48,1
2018-04-30,Cyber Security,Network Security,43,1
2018-04-30,Cyber Security,Penetration Testing,45,1
2018-04-30,Cyber Security,SIEM,52,1
2018-04-30,Cyber Security,Incident Response,62,1
2018-04-30,Cyber Security,Compliance,73,1
2018-04-30,Cyber Security,Security,83,1
2018-05-31,Cyber Security,Linux,46,1
2018-05-31,Cyber Security,Network Security,43,1
2018-05-31,Cyber Security,Penetration Testing,45,1
2018-05-31,Cyber Security,SIEM,53,1
2018-05-31,Cyber Security,Incident Response,64,1
2018-05-31,Cyber Security,Compliance,75,1
2018-05-31,Cyber Security,Security,84,1
2018-06-30,Cyber Security,Linux,45,1
2018-06-30,Cyber Security,Network Security,43,1
2018-06-30,Cyber Security,Penetration Testing,47,1
2018-06-30,Cyber Security,SIEM,55,1
2018-06-30,Cyber Security,Incident Response,67,1
2018-06-30,Cyber Security,Compliance,78,1
2018-06-30,Cyber Security,Security,86,1
2018-07-31,Cyber Security,Linux,44,1
2018-07-31,Cyber Security,Network Security,43,1
2018-07-31,Cyber Security,Penetration Testing,48,1
2018-07-31,Cyber Security,SIEM,57,1
2018-07-31,Cyber Security,Incident Response,68,1
2018-07-31,Cyber Security,Compliance,78,1
2018-07-31,Cyber Security,Security,86,1
2018-08-31,Cyber Security,Linux,41,1
2018-08-31,Cyber Security,Network Security,42,1
2018-08-31,Cyber Security,Penetration Testing,47,1
2018-08-31,Cyber Security,SIEM,57,1
2018-08-31,Cyber Security,Incident Response,68,1
2018-08-31,Cyber Security,Compliance,77,1
2018-08-31,Cyber Security,Security,83,1
2018-09-30,Cyber Security,Linux,40,1
2018-09-30,Cyber Security,Network Security,41,1
2018-09-30,Cyber Security,Penetration Testing,48,1
2018-09-30,Cyber Security,SIEM,57,1
2018-09-30,Cyber Security,Incident Response,68,1
2018-09-30,Cyber Security,Compliance,77,1
2018-09-30,Cyber Security,Security,82,1
2018-10-31,Cyber Security,Linux,39,1
2018-10-31,Cyber Security,Network Security,41,1
2018-10-31,Cyber Security,Penetration Testing,48,1
2018-10-31,Cyber Security,SIEM,58,1
2018-10-31,Cyber Security,Incident Response,68,1
2018-10-31,Cyber Security,Compliance,76,1
2018-10-31,Cyber Security,Security,80,1
2018-11-30,Cyber Security,Linux,38,1
2018-11-30,Cyber Security,Network Security,42,1
2018-11-30,Cyber Security,Penetration Testing,49,1
2018-11-30,Cyber Security,SIEM,59,1
2018-11-30,Cyber Security,Incident Response,69,1
2018-11-30,Cyber Security,Compliance,76,1
2018-11-30,Cyber Security,Security,79,1
2018-12-31,Cyber Security,Linux,37,1
2018-12-31,Cyber Security,Network Security,41,1
2018-12-31,Cyber Security,Penetration Testing,49,1
2018-12-31,Cyber Security,SIEM,59,1
2018-12-31,Cyber Security,Incident Response,68,1
2018-12-31,Cyber Security,Compliance,74,1
2018-12-31,Cyber Security,Security,76,1
2019-01-31,Cyber Security,Linux,37,1
2019-01-31,Cyber Security,Network Security,42,1
2019-01-31,Cyber Security,Penetration Testing,51,1
2019-01-31,Cyber Security,SIEM,61,1
2019-01-31,Cyber Security,Incident Response,69,1
2019-01-31,Cyber Security,Compliance,74,1
2019-01-31,Cyber Security,Security,75,1
2019-02-28,Cyber Security,Linux,38,1
2019-02-28,Cyber Security,Network Security,44,1
2019-02-28,Cyber Security,Penetration Testing,53,1
2019-02-28,Cyber Security,SIEM,63,1
2019-02-28,Cyber Security,Incident Response,71,1
2019-02-28,Cyber Security,Compliance,75,1
2019-02-28,Cyber Security,Security,75,1
2019-03-31,Cyber Security,Linux,39,1
2019-03-31,Cyber Security,Network Security,45,1
2019-03-31,Cyber Security,Penetration Testing,54,1
2019-03-31,Cyber Security,SIEM,64,1
2019-03-31,Cyber Security,Incident Response,71,1
2019-03-31,Cyber Security,Compliance,75,1
2019-03-31,Cyber Security,Security,73,1
2019-04-30,Cyber Security,Linux,42,1
2019-04-30,Cyber Security,Network Security,49,1
2019-04-30,Cyber Security,Penetration Testing,59,1
2019-04-30,Cyber Security,SIEM,69,1
2019-04-30,Cyber Security,Incident Response,76,1
2019-04-30,Cyber Security,Compliance,78,1
2019-04-30,Cyber Security,Security,76,1
2019-05-31,Cyber Security,Linux,43,1
2019-05-31,Cyber Security,Network Security,52,1
2019-05-31,Cyber Security,Penetration Testing,62,1
2019-05-31,Cyber Security,SIEM,71,1
2019-05-31,Cyber Security,Incident Response,77,1
2019-05-31,Cyber Security,Compliance,79,1
2019-05-31,Cyber Security,Security,76,1
2019-06-30,Cyber Security,Linux,47,1
2019-06-30,Cyber Security,Network Security,56,1
2019-06-30,Cyber Security,Penetration Testing,66,1
2019-06-30,Cyber Security,SIEM,76,1
2019-06-30,Cyber Security,Incident Response,81,1
2019-06-30,Cyber Security,Compliance,82,1
2019-06-30,Cyber Security,Security,77,1
2019-07-31,Cyber Security,Linux,46,1
2019-07-31,Cyber Security,Network Security,55,1
2019-07-31,Cyber Security,Penetration Testing,65,1
2019-07-31,Cyber Security,SIEM,73,1
2019-07-31,Cyber Security,Incident Response,78,1
2019-07-31,Cyber Security,Compliance,77,1
2019-07-31,Cyber Security,Security,72,1
2019-08-31,Cyber Security,Linux,47,1
2019-08-31,Cyber Security,Network Security,57,1
2019-08-31,Cyber Security,Penetration Testing,66,1
2019-08-31,Cyber Security,SIEM,74,1
2019-08-31,Cyber Security,Incident Response,77,1
2019-08-31,Cyber Security,Compliance,75,1
2019-08-31,Cyber Security,Security,69,1
2019-09-30,Cyber Security,Linux,47,1
2019-09-30,Cyber Security,Network Security,57,1
2019-09-30,Cyber Security,Penetration Testing,66,1
2019-09-30,Cyber Security,SIEM,72,1
2019-09-30,Cyber Security,Incident Response,75,1
2019-09-30,Cyber Security,Compliance,72,1
2019-09-30,Cyber Security,Security,66,1
2019-10-31,Cyber Security,Linux,47,1
2019-10-31,Cyber Security,Network Security,56,1
2019-10-31,Cyber Security,Penetration Testing,65,1
2019-10-31,Cyber Security,SIEM,70,1
2019-10-31,Cyber Security,Incident Response,71,1
2019-10-31,Cyber Security,Compliance,68,1
2019-10-31,Cyber Security,Security,61,1
2019-11-30,Cyber Security,Linux,50,1
2019-11-30,Cyber Security,Network Security,59,1
2019-11-30,Cyber Security,Penetration Testing,67,1
2019-11-30,Cyber Security,SIEM,72,1
2019-11-30,Cyber Security,Incident Response,72,1
2019-11-30,Cyber Security,Compliance,68,1
2019-11-30,Cyber Security,Security,60,1
2019-12-31,Cyber Security,Linux,52,1
2019-12-31,Cyber Security,Network Security,61,1
2019-12-31,Cyber Security,Penetration Testing,68,1
2019-12-31,Cyber Security,SIEM,72,1
2019-12-31,Cyber Security,Incident Response,71,1
2019-12-31,Cyber Security,Compliance,66,1
2019-12-31,Cyber Security,Security,58,1
2020-01-31,Cyber Security,Linux,54,1
2020-01-31,Cyber Security,Network Security,63,1
2020-01-31,Cyber Security,Penetration Testing,70,1
2020-01-31,Cyber Security,SIEM,73,1
2020-01-31,Cyber Security,Incident Response,72,1
2020-01-31,Cyber Security,Compliance,66,1
2020-01-31,Cyber Security,Security,57,1
2020-02-29,Cyber Security,Linux,56,1
2020-02-29,Cyber Security,Network Security,65,1
2020-02-29,Cyber Security,Penetration Testing,71,1
2020-02-29,Cyber Security,SIEM,73,1
2020-02-29,Cyber Security,Incident Response,71,1
2020-02-29,Cyber Security,Compliance,64,1
2020-02-29,Cyber Security,Security,55,1
2020-03-31,Cyber Security,Linux,62,1
2020-03-31,Cyber Security,Network Security,71,1
2020-03-31,Cyber Security,Penetration Testing,77,1
2020-03-31,Cyber Security,SIEM,78,1
2020-03-31,Cyber Security,Incident Response,75,1
2020-03-31,Cyber Security,Compliance,67,1
2020-03-31,Cyber Security,Security,57,1
2020-04-30,Cyber Security,Linux,64,1
2020-04-30,Cyber Security,Network Security,73,1
2020-04-30,Cyber Security,Penetration Testing,77,1
2020-04-30,Cyber Security,SIEM,78,1
2020-04-30,Cyber Security,Incident Response,73,1
2020-04-30,Cyber Security,Compliance,64,1
2020-04-30,Cyber Security,Security,54,1
2020-05-31,Cyber Security,Linux,70,1
2020-05-31,Cyber Security,Network Security,79,1
2020-05-31,Cyber Security,Penetration Testing,83,1
2020-05-31,Cyber Security,SIEM,82,1
2020-05-31,Cyber Security,Incident Response,76,1
2020-05-31,Cyber Security,Compliance,66,1
2020-05-31,Cyber Security,Security,56,1
2020-06-30,Cyber Security,Linux,76,1
2020-06-30,Cyber Security,Network Security,84,1
2020-06-30,Cyber Security,Penetration Testing,87,1
2020-06-30,Cyber Security,SIEM,85,1
2020-06-30,Cyber Security,Incident Response,77,1
2020-06-30,Cyber Security,Compliance,67,1
2020-06-30,Cyber Security,Security,56,1
2020-07-31,Cyber Security,Linux,75,1
2020-07-31,Cyber Security,Network Security,82,1
2020-07-31,Cyber Security,Penetration Testing,84,1
2020-07-31,Cyber Security,SIEM,80,1
2020-07-31,Cyber Security,Incident Response,73,1
2020-07-31,Cyber Security,Compliance,62,1
2020-07-31,Cyber Security,Security,52,1
2020-08-31,Cyber Security,Linux,77,1
2020-08-31,Cyber Security,Network Security,83,1
2020-08-31,Cyber Security,Penetration Testing,84,1
2020-08-31,Cyber Security,SIEM,80,1
2020-08-31,Cyber Security,Incident Response,71,1
2020-08-31,Cyber Security,Compliance,60,1
2020-08-31,Cyber Security,Security,50,1
2020-09-30,Cyber Security,Linux,79,1
2020-09-30,Cyber Security,Network Security,84,1
2020-09-30,Cyber Security,Penetration Testing,84,1
2020-09-30,Cyber Security,SIEM,79,1
2020-09-30,Cyber Security,Incident Response,69,1
2020-09-30,Cyber Security,Compliance,58,1
2020-09-30,Cyber Security,Security,49,1
2020-10-31,Cyber Security,Linux,79,1
2020-10-31,Cyber Security,Network Security,83,1
2020-10-31,Cyber Security,Penetration Testing,82,1
2020-10-31,Cyber Security,SIEM,76,1
2020-10-31,Cyber Security,Incident Response,66,1
2020-10-31,Cyber Security,Compliance,55,1
2020-10-31,Cyber Security,Security,46,1
2020-11-30,Cyber Security,Linux,80,1
2020-11-30,Cyber Security,Network Security,83,1
2020-11-30,Cyber Security,Penetration Testing,80,1
2020-11-30,Cyber Security,SIEM,73,1
2020-11-30,Cyber Security,Incident Response,63,1
2020-11-30,Cyber Security,Compliance,53,1
2020-11-30,Cyber Security,Security,44,1
2020-12-31,Cyber Security,Linux,84,1
2020-12-31,Cyber Security,Network Security,86,1
2020-12-31,Cyber Security,Penetration Testing,82,1
2020-12-31,Cyber Security,SIEM,74,1
2020-12-31,Cyber Security,Incident Response,64,1
2020-12-31,Cyber Security,Compliance,53,1
2020-12-31,Cyber Security,Security,45,1
2021-01-31,Cyber Security,Linux,86,1
2021-01-31,Cyber Security,Network Security,87,1
2021-01-31,Cyber Security,Penetration Testing,82,1
2021-01-31,Cyber Security,SIEM,73,1
2021-01-31,Cyber Security,Incident Response,62,1
2021-01-31,Cyber Security,Compliance,52,1
2021-01-31,Cyber Security,Security,44,1
2021-02-28,Cyber Security,Linux,93,1
2021-02-28,Cyber Security,Network Security,93,1
2021-02-28,Cyber Security,Penetration Testing,86,1
2021-02-28,Cyber Security,SIEM,76,1
2021-02-28,Cyber Security,Incident Response,64,1
2021-02-28,Cyber Security,Compliance,53,1
2021-02-28,Cyber Security,Security,47,1
2021-03-31,Cyber Security,Linux,97,1
2021-03-31,Cyber Security,Network Security,95,1
2021-03-31,Cyber Security,Penetration Testing,87,1
2021-03-31,Cyber Security,SIEM,76,1
2021-03-31,Cyber Security,Incident Response,64,1
2021-03-31,Cyber Security,Compliance,53,1
2021-03-31,Cyber Security,Security,47,1
2021-04-30,Cyber Security,Linux,106,1
2021-04-30,Cyber Security,Network Security,102,1
2021-04-30,Cyber Security,Penetration Testing,93,1
2021-04-30,Cyber Security,SIEM,80,1
2021-04-30,Cyber Security,Incident Response,67,1
2021-04-30,Cyber Security,Compliance,56,1
2021-04-30,Cyber Security,Security,51,1
2021-05-31,Cyber Security,Linux,107,1
2021-05-31,Cyber Security,Network Security,102,1
2021-05-31,Cyber Security,Penetration Testing,92,1
2021-05-31,Cyber Security,SIEM,78,1
2021-05-31,Cyber Security,Incident Response,65,1
2021-05-31,Cyber Security,Compliance,55,1
2021-05-31,Cyber Security,Security,52,1
2021-06-30,Cyber Security,Linux,111,1
2021-06-30,Cyber Security,Network Security,105,1
2021-06-30,Cyber Security,Penetration Testing,93,1
2021-06-30,Cyber Security,SIEM,79,1
2021-06-30,Cyber Security,Incident Response,65,1
2021-06-30,Cyber Security,Compliance,56,1
2021-06-30,Cyber Security,Security,54,1
2021-07-31,Cyber Security,Linux,115,1
2021-07-31,Cyber Security,Network Security,107,1
2021-07-31,Cyber Security,Penetration Testing,94,1
2021-07-31,Cyber Security,SIEM,79,1
2021-07-31,Cyber Security,Incident Response,66,1
2021-07-31,Cyber Security,Compliance,58,1
2021-07-31,Cyber Security,Security,56,1
2021-08-31,Cyber Security,Linux,111,1
2021-08-31,Cyber Security,Network Security,102,1
2021-08-31,Cyber Security,Penetration Testing,89,1
2021-08-31,Cyber Security,SIEM,74,1
2021-08-31,Cyber Security,Incident Response,62,1
2021-08-31,Cyber Security,Compliance,56,1
2021-08-31,Cyber Security,Security,56,1
2021-09-30,Cyber Security,Linux,113,1
2021-09-30,Cyber Security,Network Security,102,1
2021-09-30,Cyber Security,Penetration Testing,88,1
2021-09-30,Cyber Security,SIEM,73,1
2021-09-30,Cyber Security,Incident Response,62,1
2021-09-30,Cyber Security,Compliance,57,1
2021-09-30,Cyber Security,Security,58,1
2021-10-31,Cyber Security,Linux,113,1
2021-10-31,Cyber Security,Network Security,101,1
2021-10-31,Cyber Security,Penetration Testing,86,1
2021-10-31,Cyber Security,SIEM,72,1
2021-10-31,Cyber Security,Incident Response,61,1
2021-10-31,Cyber Security,Compliance,57,1
2021-10-31,Cyber Security,Security,61,1
2021-11-30,Cyber Security,Linux,107,1
2021-11-30,Cyber Security,Network Security,95,1
2021-11-30,Cyber Security,Penetration Testing,80,1
2021-11-30,Cyber Security,SIEM,67,1
2021-11-30,Cyber Security,Incident Response,58,1
2021-11-30,Cyber Security,Compliance,55,1
2021-11-30,Cyber Security,Security,60,1
2021-12-31,Cyber Security,Linux,110,1
2021-12-31,Cyber Security,Network Security,96,1
2021-12-31,Cyber Security,Penetration Testing,81,1
2021-12-31,Cyber Security,SIEM,68,1
2021-12-31,Cyber Security,Incident Response,59,1
2021-12-31,Cyber Security,Compliance,59,1
2021-12-31,Cyber Security,Security,65,1
2022-01-31,Cyber Security,Linux,111,1
2022-01-31,Cyber Security,Network Security,96,1
2022-01-31,Cyber Security,Penetration Testing,80,1
2022-01-31,Cyber Security,SIEM,67,1
2022-01-31,Cyber Security,Incident Response,61,1
2022-01-31,Cyber Security,Compliance,61,1
2022-01-31,Cyber Security,Security,70,1
2022-02-28,Cyber Security,Linux,114,1
2022-02-28,Cyber Security,Network Security,98,1
2022-02-28,Cyber Security,Penetration Testing,81,1
2022-02-28,Cyber Security,SIEM,69,1
2022-02-28,Cyber Security,Incident Response,63,1
2022-02-28,Cyber Security,Compliance,66,1
2022-02-28,Cyber Security,Security,76,1
2022-03-31,Cyber Security,Linux,112,1
2022-03-31,Cyber Security,Network Security,96,1
2022-03-31,Cyber Security,Penetration Testing,80,1
2022-03-31,Cyber Security,SIEM,68,1
2022-03-31,Cyber Security,Incident Response,64,1
2022-03-31,Cyber Security,Compliance,68,1
2022-03-31,Cyber Security,Security,80,1
2022-04-30,Cyber Security,Linux,114,1
2022-04-30,Cyber Security,Network Security,96,1
2022-04-30,Cyber Security,Penetration Testing,80,1
2022-04-30,Cyber Security,SIEM,69,1
2022-04-30,Cyber Security,Incident Response,67,1
2022-04-30,Cyber Security,Compliance,73,1
2022-04-30,Cyber Security,Security,87,1
2022-05-31,Cyber Security,Linux,117,1
2022-05-31,Cyber Security,Network Security,98,1
